id,fips,statecode,state,county,jail,provider_name_2008,provider_type_2008,treated_2008,deaths_2008,adp_2008,mortality_rate_2008,suicide_deaths_2008,overdose_deaths_2008,illness_deaths_2008,illness_suicide_overdose_rate_2008,other_deaths_2008,homicide_deaths_2008,accident_deaths_2008,provider_name_2009,provider_type_2009,treated_2009,deaths_2009,adp_2009,mortality_rate_2009,suicide_deaths_2009,overdose_deaths_2009,illness_deaths_2009,illness_suicide_overdose_rate_2009,other_deaths_2009,homicide_deaths_2009,accident_deaths_2009,provider_name_2010,provider_type_2010,treated_2010,deaths_2010,adp_2010,mortality_rate_2010,suicide_deaths_2010,overdose_deaths_2010,illness_deaths_2010,illness_suicide_overdose_rate_2010,other_deaths_2010,homicide_deaths_2010,accident_deaths_2010,provider_name_2011,provider_type_2011,treated_2011,deaths_2011,adp_2011,mortality_rate_2011,suicide_deaths_2011,overdose_deaths_2011,illness_deaths_2011,illness_suicide_overdose_rate_2011,other_deaths_2011,homicide_deaths_2011,accident_deaths_2011,provider_name_2012,provider_type_2012,treated_2012,deaths_2012,adp_2012,mortality_rate_2012,suicide_deaths_2012,overdose_deaths_2012,illness_deaths_2012,illness_suicide_overdose_rate_2012,other_deaths_2012,homicide_deaths_2012,accident_deaths_2012,provider_name_2013,provider_type_2013,treated_2013,deaths_2013,adp_2013,mortality_rate_2013,suicide_deaths_2013,overdose_deaths_2013,illness_deaths_2013,illness_suicide_overdose_rate_2013,other_deaths_2013,homicide_deaths_2013,accident_deaths_2013,provider_name_2014,provider_type_2014,treated_2014,deaths_2014,adp_2014,mortality_rate_2014,suicide_deaths_2014,overdose_deaths_2014,illness_deaths_2014,illness_suicide_overdose_rate_2014,other_deaths_2014,homicide_deaths_2014,accident_deaths_2014,provider_name_2015,provider_type_2015,treated_2015,deaths_2015,adp_2015,mortality_rate_2015,suicide_deaths_2015,overdose_deaths_2015,illness_deaths_2015,illness_suicide_overdose_rate_2015,other_deaths_2015,homicide_deaths_2015,accident_deaths_2015,provider_name_2016,provider_type_2016,treated_2016,deaths_2016,adp_2016,mortality_rate_2016,suicide_deaths_2016,overdose_deaths_2016,illness_deaths_2016,illness_suicide_overdose_rate_2016,other_deaths_2016,homicide_deaths_2016,accident_deaths_2016,provider_name_2017,provider_type_2017,treated_2017,deaths_2017,adp_2017,mortality_rate_2017,suicide_deaths_2017,overdose_deaths_2017,illness_deaths_2017,illness_suicide_overdose_rate_2017,other_deaths_2017,homicide_deaths_2017,accident_deaths_2017,provider_name_2018,provider_type_2018,treated_2018,deaths_2018,adp_2018,mortality_rate_2018,suicide_deaths_2018,overdose_deaths_2018,illness_deaths_2018,illness_suicide_overdose_rate_2018,other_deaths_2018,homicide_deaths_2018,accident_deaths_2018,provider_name_2019,provider_type_2019,treated_2019,deaths_2019,adp_2019,mortality_rate_2019,suicide_deaths_2019,overdose_deaths_2019,illness_deaths_2019,illness_suicide_overdose_rate_2019,other_deaths_2019,homicide_deaths_2019,accident_deaths_2019
432,48245,TX,Texas,Jefferson,Jefferson County Detention Center,"NaphCare, Inc.",private,1,3,915,3.27868852459016,0,0,3,3.27868852459016,0,0,0,"NaphCare, Inc.",private,1,0,898,0,0,0,0,0,0,0,0,"NaphCare, Inc.",private,1,1,914,1.09409190371991,0,0,1,1.09409190371991,0,0,0,"NaphCare, Inc.",private,1,3,916,3.27510917030568,0,0,3,3.27510917030568,0,0,0,"NaphCare, Inc.",private,1,0,780,0,0,0,0,0,0,0,0,"NaphCare, Inc./Wellpath",private,1,3,778,3.8560411311054,1,0,2,3.8560411311054,0,0,0,Wellpath,private,1,2,848,2.35849056603774,1,0,1,2.35849056603774,0,0,0,Wellpath,private,1,0,831,0,0,0,0,0,0,0,0,Wellpath,private,1,1,789,1.26742712294043,0,1,0,1.26742712294043,0,0,0,Wellpath,private,1,3,718,4.17827298050139,0,1,2,4.17827298050139,0,0,0,Wellpath/CorrHealth,private,1,0,712,0,0,0,0,0,0,0,0,CorrHealth,private,1,3,777,3.86100386100386,0,0,3,3.86100386100386,0,0,0
433,48251,TX,Texas,Johnson,Johnson County Jail,Community Eductional Centers,private,1,0,440,0,0,0,0,0,0,0,0,Community Eductional Centers,private,1,0,585,0,0,0,0,0,0,0,0,Community Eductional Centers/LaSalle Southwest Corrections,private,1,0,565,0,0,0,0,0,0,0,0,LaSalle Southwest Corrections,private,1,0,614,0,0,0,0,0,0,0,0,LaSalle Southwest Corrections,private,1,0,683,0,0,0,0,0,0,0,0,LaSalle Southwest Corrections,private,1,2,687,2.91120815138282,1,0,1,2.91120815138282,0,0,0,LaSalle Southwest Corrections,private,1,0,713,0,0,0,0,0,0,0,0,LaSalle Southwest Corrections,private,1,1,700,1.42857142857143,0,0,1,1.42857142857143,0,0,0,LaSalle Southwest Corrections,private,1,0,788,0,0,0,0,0,0,0,0,LaSalle Southwest Corrections,private,1,0,871,0,0,0,0,0,0,0,0,LaSalle Southwest Corrections,private,1,0,683,0,0,0,0,0,0,0,0,LaSalle Southwest Corrections,private,1,0,879,0,0,0,0,0,0,0,0
434,48303,TX,Texas,Lubbock,Lubbock Detention Center,,,,2,723,2.76625172890733,0,0,2,2.76625172890733,0,0,0,Wellpath,private,1,1,727,1.37551581843191,1,0,0,1.37551581843191,0,0,0,Wellpath,private,1,1,828,1.20772946859903,0,0,1,1.20772946859903,0,0,0,Wellpath,private,1,1,1041,0.960614793467819,0,0,1,0.960614793467819,0,0,0,Wellpath,private,1,2,1092,1.83150183150183,0,0,2,1.83150183150183,0,0,0,Wellpath,private,1,1,1188,0.841750841750842,0,0,1,0.841750841750842,0,0,0,Wellpath,private,1,1,1224,0.816993464052288,0,0,1,0.816993464052288,0,0,0,Wellpath,private,1,0,1183,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1123,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1149,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1230,0,0,0,0,0,0,0,0,Wellpath,private,1,2,1245,1.60642570281125,1,0,1,1.60642570281125,0,0,0
435,48309,TX,Texas,McLennan,McLennan County Jail,public,public,0,0,882,0,0,0,0,0,0,0,0,public,public,0,1,862,1.16009280742459,0,1,0,1.16009280742459,0,0,0,public,public,0,1,873,1.1454753722795,0,0,1,1.1454753722795,0,0,0,public,public,0,3,950,3.15789473684211,0,0,2,2.10526315789474,0,0,1,public,public,0,2,880,2.27272727272727,0,0,2,2.27272727272727,0,0,0,public,public,0,0,859,0,0,0,0,0,0,0,0,public,public,0,1,854,1.17096018735363,0,1,0,1.17096018735363,0,0,0,public,public,0,1,747,1.33868808567604,0,0,1,1.33868808567604,0,0,0,public,public,0,0,790,0,0,0,0,0,0,0,0,public,public,0,2,826,2.42130750605327,0,1,1,2.42130750605327,0,0,0,CorrHealth,private,1,2,848,2.35849056603774,0,1,1,2.35849056603774,0,0,0,CorrHealth,private,1,3,908,3.30396475770925,0,2,1,3.30396475770925,0,0,0
436,48339,TX,Texas,Montgomery,Montgomery County Jail,public,public,0,0,982,0,0,0,0,0,0,0,0,public,public,0,1,884,1.13122171945701,1,0,0,1.13122171945701,0,0,0,public,public,0,1,978,1.02249488752556,1,0,0,1.02249488752556,0,0,0,public,public,0,1,1001,0.999000999000999,0,0,1,0.999000999000999,0,0,0,public,public,0,2,923,2.16684723726977,2,0,0,2.16684723726977,0,0,0,public/Wellpath,private,1,2,1103,1.81323662737987,1,0,1,1.81323662737987,0,0,0,Wellpath,private,1,4,1122,3.5650623885918,2,0,2,3.5650623885918,0,0,0,Wellpath,private,1,0,1033,0,0,0,0,0,0,0,0,Wellpath,private,1,1,899,1.11234705228031,0,0,1,1.11234705228031,0,0,0,Wellpath/Southwest Correctional Medical Group,private,1,2,878,2.27790432801822,1,0,1,2.27790432801822,0,0,0,Southwest Correctional Medical Group,private,1,2,888.5,2.25098480585256,0,0,2,2.25098480585256,0,0,0,Southwest Correctional Medical Group,private,1,4,923,4.33369447453955,3,1,0,4.33369447453955,0,0,0
437,48355,TX,Texas,Nueces,Nueces County Jail,public,public,0,2,892,2.24215246636771,1,0,1,2.24215246636771,0,0,0,public,public,0,1,937,1.06723585912487,0,0,1,1.06723585912487,0,0,0,"public/NaphCare, Inc.",private,1,2,914,2.18818380743982,1,0,1,2.18818380743982,0,0,0,"NaphCare, Inc.",private,1,3,980,3.06122448979592,0,0,3,3.06122448979592,0,0,0,"NaphCare, Inc.",private,1,0,968,0,0,0,0,0,0,0,0,"NaphCare, Inc.",private,1,1,962,1.03950103950104,0,0,1,1.03950103950104,0,0,0,"NaphCare, Inc.",private,1,1,977,1.02354145342886,1,0,0,1.02354145342886,0,0,0,"NaphCare, Inc./Wellpath",private,1,2,995,2.01005025125628,1,0,1,2.01005025125628,0,0,0,Wellpath,private,1,2,1045,1.91387559808612,0,0,1,0.956937799043062,1,0,0,Wellpath,private,1,4,997,4.01203610832498,,1,2,3.00902708124373,,,,Wellpath,private,1,3,981,3.05810397553517,0,0,3,3.05810397553517,0,0,0,Wellpath,private,1,1,961,1.04058272632674,0,0,1,1.04058272632674,0,0,0
438,48439,TX,Texas,Tarrant,Tarrant County - Correctional Center,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,3,,,0,0,2,,0,0,1,public,public,0,3,,,1,0,2,,0,0,0,public,public,0,3,1692,1.77304964539007,0,0,3,1.77304964539007,0,0,0,public,public,0,3,,,0,0,2,,0,0,1,public,public,0,1,1645.5,0.607718018839259,1,0,0,0.607718018839259,0,0,0,public,public,0,3,1640,1.82926829268293,1,0,2,1.82926829268293,0,0,0,public,public,0,0,1651,0,0,0,0,0,0,0,0,public,public,0,0,1894,0,0,0,0,0,0,0,0,public,public,0,0,1963.21,0,0,0,0,0,0,0,0,,,,4,1984,2.01612903225806,0,0,4,2.01612903225806,0,0,0
439,48439,TX,Texas,Tarrant,Tarrant County - Green Bay Maximum Security Facility,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,1,,,0,0,1,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,,,0,0,0,,0,0,0,public,public,0,0,1034,0,0,0,0,0,0,0,0,public,public,0,1,,,0,0,1,,0,0,0,public,public,0,0,1166,0,0,0,0,0,0,0,0,public,public,0,1,1193,0.838222967309304,1,0,0,0.838222967309304,0,0,0,public,public,0,0,1139,0,0,0,0,0,0,0,0,public,public,0,0,1436,0,0,0,0,0,0,0,0,public,public,0,0,1486.38,0,0,0,0,0,0,0,0,,,,0,1540,0,0,0,0,0,0,0,0
440,48453,TX,Texas,Travis,Travis County Correctional Complex,public,public,0,0,2512,0,0,0,0,0,0,0,0,public,public,0,1,2406,0.415627597672485,1,0,0,0.415627597672485,0,0,0,public,public,0,3,2382,1.25944584382872,0,0,2,0.839630562552477,0,0,1,public,public,0,0,2414,0,0,0,0,0,0,0,0,public,public,0,1,2264,0.441696113074205,0,0,0,0,0,0,1,public,public,0,3,2345,1.27931769722815,2,0,1,1.27931769722815,0,0,0,public,public,0,1,2346,0.426257459505541,0,0,1,0.426257459505541,0,0,0,public,public,0,2,2463,0.812017864393017,1,0,1,0.812017864393017,0,0,0,public,public,0,0,2528,0,0,0,0,0,0,0,0,public,public,0,2,2505,0.798403193612774,0,0,2,0.798403193612774,0,0,0,public,public,0,5,2393,2.08942749686586,0,0,5,2.08942749686586,0,0,0,,,,2,2096,0.954198473282443,2,0,0,0.954198473282443,0,0,0
441,49001,UT,Utah,Beaver,Beaver County Corr. Facility,public,public,0,0,370,0,0,0,0,0,0,0,0,public,public,0,0,370,0,0,0,0,0,0,0,0,public,public,0,0,365,0,0,0,0,0,0,0,0,public,public,0,0,383,0,0,0,0,0,0,0,0,public,public,0,0,381,0,0,0,0,0,0,0,0,public,public,0,0,376,0,0,0,0,0,0,0,0,public,public,0,1,371,2.69541778975741,1,0,0,2.69541778975741,0,0,0,public,public,0,0,369,0,0,0,0,0,0,0,0,public,public,0,0,369,0,0,0,0,0,0,0,0,public,public,0,0,369,0,0,0,0,0,0,0,0,public,public,0,0,369,0,0,0,0,0,0,0,0,public,public,0,0,369,0,0,0,0,0,0,0,0
442,49005,UT,Utah,Cache,Cache County Jail,public,public,0,0,312,0,0,0,0,0,0,0,0,public,public,0,1,289,3.46020761245675,0,0,1,3.46020761245675,0,0,0,public,public,0,0,290,0,0,0,0,0,0,0,0,public,public,0,1,285,3.50877192982456,0,0,1,3.50877192982456,0,0,0,public,public,0,0,286,0,0,0,0,0,0,0,0,public,public,0,0,230,0,0,0,0,0,0,0,0,public,public,0,0,230,0,0,0,0,0,0,0,0,public,public,0,0,248,0,0,0,0,0,0,0,0,public,public,0,1,267,3.74531835205993,1,0,0,3.74531835205993,0,0,0,public/Armor Correctional Health Services,private,1,0,282,0,0,0,0,0,0,0,0,Armor Correctional Health Services,private,1,0,279,0,0,0,0,0,0,0,0,Armor Correctional Health Services,private,1,0,274,0,0,0,0,0,0,0,0
443,49011,UT,Utah,Davis,Davis County Jail,public,public,0,,743,,,,,0,,,,public,public,0,0,734,0,0,0,0,0,0,0,0,public,public,0,2,660,3.03030303030303,0,0,2,3.03030303030303,0,0,0,Wasatch Correctional Medical Care,private,1,1,676,1.4792899408284,0,0,1,1.4792899408284,0,0,0,Wasatch Correctional Medical Care,private,1,0,694,0,0,0,0,0,0,0,0,Wasatch Correctional Medical Care,private,1,4,688,5.81395348837209,4,0,0,5.81395348837209,0,0,0,Wasatch Correctional Medical Care,private,1,0,697,0,0,0,0,0,0,0,0,Wasatch Correctional Medical Care,private,1,1,696,1.4367816091954,0,0,1,1.4367816091954,0,0,0,Wasatch Correctional Medical Care,private,1,5,625,8,3,0,1,6.4,0,0,1,Wasatch Correctional Medical Care,private,1,1,724,1.38121546961326,0,1,0,1.38121546961326,0,0,0,Wasatch Correctional Medical Care,private,1,0,743,0,0,0,0,0,0,0,0,Wasatch Correctional Medical Care,private,1,0,602,0,0,0,0,0,0,0,0
444,49013,UT,Utah,Duchesne,Duchesne County Jail,public,public,0,0,151,0,0,0,0,0,0,0,0,public,public,0,0,161,0,0,0,0,0,0,0,0,public,public,0,0,166,0,0,0,0,0,0,0,0,public,public,0,0,170,0,0,0,0,0,0,0,0,public,public,0,0,161,0,0,0,0,0,0,0,0,public,public,0,1,171,5.84795321637427,1,0,0,5.84795321637427,0,0,0,public,public,0,0,172,0,0,0,0,0,0,0,0,public,public,0,1,177,5.64971751412429,1,0,0,5.64971751412429,0,0,0,public,public,0,2,160,12.5,1,0,1,12.5,0,0,0,public,public,0,0,151,0,0,0,0,0,0,0,0,public,public,0,0,138,0,0,0,0,0,0,0,0,public,public,0,0,115,0,0,0,0,0,0,0,0
445,49025,UT,Utah,Kane,Kane County Jail,public,public,0,0,1.86,0,0,0,0,0,0,0,0,public,public,0,0,5.17,0,0,0,0,0,0,0,0,public,public,0,0,16.1,0,0,0,0,0,0,0,0,public,public,0,0,25.82,0,0,0,0,0,0,0,0,public,public,0,0,144.11,0,0,0,0,0,0,0,0,public,public,0,0,173.18,0,0,0,0,0,0,0,0,public,public,0,0,169.29,0,0,0,0,0,0,0,0,public,public,0,0,171.8,0,0,0,0,0,0,0,0,public,public,0,0,181.54,0,0,0,0,0,0,0,0,public,public,0,0,184.68,0,0,0,0,0,0,0,0,public,public,0,0,182,0,0,0,0,0,0,0,0,public,public,0,0,184,0,0,0,0,0,0,0,0
446,49035,UT,Utah,Salt Lake,Salt Lake County Metro Jail and the Oxbow Jail Facility,Wellcomm Inc,private,1,1,2175,0.459770114942529,1,0,0,0.459770114942529,0,0,0,Wellcomm Inc,private,1,3,2181,1.37551581843191,0,0,3,1.37551581843191,0,0,0,Wellcomm Inc,private,1,2,2185,0.91533180778032,0,0,2,0.91533180778032,0,0,0,Wellcomm Inc,private,1,5,2282,2.19106047326906,2,0,3,2.19106047326906,0,0,0,Wellcomm Inc,private,1,5,2204,2.26860254083485,0,0,5,2.26860254083485,0,0,0,Wellcomm Inc,private,1,7,2147,3.26036329762459,0,1,6,3.26036329762459,0,0,0,Wellcomm Inc,private,1,6,2166,2.77008310249308,6,0,0,2.77008310249308,0,0,0,Wellcomm Inc,private,1,4,1996,2.00400801603206,2,1,1,2.00400801603206,0,0,0,Wellcomm Inc,private,1,5,1934,2.58531540847983,2,0,3,2.58531540847983,0,0,0,Wellcomm Inc,private,1,4,2209,1.81077410593029,2,0,1,1.35808057944771,1,0,0,Wellcomm Inc,private,1,4,2322,1.72265288544358,1,2,1,1.72265288544358,0,0,0,Wellcomm Inc,private,1,6,2281,2.63042525208242,2,2,2,2.63042525208242,0,0,0
447,49047,UT,Utah,Uintah,Uintah County Jail,public,public,0,0,112,0,0,0,0,0,0,0,0,public,public,0,0,124,0,0,0,0,0,0,0,0,public,public,0,0,107,0,0,0,0,0,0,0,0,public,public,0,0,133,0,0,0,0,0,0,0,0,public,public,0,0,135,0,0,0,0,0,0,0,0,public,public,0,0,146,0,0,0,0,0,0,0,0,public,public,0,1,161,6.2111801242236,0,0,1,6.2111801242236,0,0,0,public,public,0,1,192,5.20833333333333,,,,0,,,,public,public,0,1,180,5.55555555555556,0,0,1,5.55555555555556,0,0,0,public,public,0,0,214,0,0,0,0,0,0,0,0,public,public,0,1,214,4.67289719626168,1,0,0,4.67289719626168,0,0,0,public,public,0,0,216,0,0,0,0,0,0,0,0
448,49049,UT,Utah,Utah,Utah County Jail,public,public,0,0,641,0,0,0,0,0,0,0,0,public,public,0,0,726,0,0,0,0,0,0,0,0,public,public,0,1,758,1.31926121372032,1,0,0,1.31926121372032,0,0,0,public,public,0,2,814,2.45700245700246,1,0,1,2.45700245700246,0,0,0,public,public,0,0,846,0,0,0,0,0,0,0,0,public,public,0,2,891,2.24466891133558,0,0,2,2.24466891133558,0,0,0,public,public,0,3,889,3.37457817772778,2,0,1,3.37457817772778,0,0,0,public,public,0,1,826,1.21065375302663,0,0,1,1.21065375302663,0,0,0,public,public,0,2,783,2.55427841634738,1,0,1,2.55427841634738,0,0,0,public,public,0,0,642,0,0,0,0,0,0,0,0,public,public,0,0,596,0,0,0,0,0,0,0,0,public,public,0,1,581,1.72117039586919,0,1,0,1.72117039586919,0,0,0
449,49053,UT,Utah,Washington,Washington County Jail,public,public,0,0,448,0,0,0,0,0,0,0,0,public,public,0,0,424,0,0,0,0,0,0,0,0,public,public,0,0,447,0,0,0,0,0,0,0,0,public,public,0,3,485,6.18556701030928,2,0,1,6.18556701030928,0,0,0,public,public,0,0,430,0,0,0,0,0,0,0,0,public,public,0,1,420.69,2.3770472319285,0,1,0,2.3770472319285,0,0,0,public,public,0,2,451.02,4.43439315329697,2,0,0,4.43439315329697,0,0,0,public,public,0,1,430.61,2.32228698822601,1,0,0,2.32228698822601,0,0,0,public,public,0,1,429.26,2.32959045799748,1,0,0,2.32959045799748,0,0,0,public,public,0,0,435.17,0,0,0,0,0,0,0,0,public,public,0,0,413,0,0,0,0,0,0,0,0,public,public,0,0,430.2,0,0,0,0,0,0,0,0
450,49057,UT,Utah,Weber,Weber County Corr. Facility,public,public,0,0,1070,0,0,0,0,0,0,0,0,public,public,0,3,928,3.23275862068966,,,,0,,,,public,public,0,1,965,1.03626943005181,,,,0,,,,public,public,0,1,1086,0.920810313075506,,,,0,,,,public,public,0,4,992,4.03225806451613,2,,,2.01612903225806,,,,public,public,0,4,923,4.33369447453955,1,,,1.08342361863489,,,,public,public,0,6,899,6.67408231368187,,,,0,,,,public,public,0,2,942,2.12314225053079,1,,,1.06157112526539,,,,public,public,0,2,937,2.13447171824973,,1,,1.06723585912487,,,,public,public,0,0,1025,0,0,0,0,0,0,0,0,public,public,0,1,875,1.14285714285714,1,0,0,1.14285714285714,0,0,0,public,public,0,2,1018.08,1.96448216250196,1,1,0,1.96448216250196,0,0,0
510,51147,VA,Virginia,"Amelia, Buckingham, Cumberland, Lunenburg, Nottoway, Prince Edward",Piedmont Regional Jail,public,public,0,1,750,1.33333333333333,0,0,1,1.33333333333333,0,0,0,public,public,0,1,600,1.66666666666667,0,0,1,1.66666666666667,0,0,0,public,public,0,1,744,1.34408602150538,0,0,1,1.34408602150538,0,0,0,public,public,0,1,724,1.38121546961326,0,0,1,1.38121546961326,0,0,0,public,public,0,0,680,0,0,0,0,0,0,0,0,public/Mediko,private,1,0,550,0,0,0,0,0,0,0,0,Mediko,private,1,1,618,1.61812297734628,0,0,1,1.61812297734628,0,0,0,Mediko,private,1,0,655,0,0,0,0,0,0,0,0,Mediko,private,1,3,648,4.62962962962963,0,0,3,4.62962962962963,0,0,0,Mediko,private,1,3,622,4.82315112540193,1,0,1,3.21543408360129,0,1,0,Mediko/Wellpath,private,1,0,702,0,0,0,0,0,0,0,0,Wellpath,private,1,0,622,0,0,0,0,0,0,0,0
451,,VA,Virginia,"Bland, Carroll, Floyd, Giles, Grayson, Pulaski, Wythe and the City of Radford",New River Valley Regional Jail,public,public,0,2,657.5,3.04182509505703,0,0,2,3.04182509505703,0,0,0,public,public,0,0,723.9,0,0,0,0,0,0,0,0,public,public,0,0,728.6,0,0,0,0,0,0,0,0,public,public,0,0,794.1,0,0,0,0,0,0,0,0,public,public,0,0,844.4,0,0,0,0,0,0,0,0,public,public,0,0,851.6,0,0,0,0,0,0,0,0,public,public,0,2,862.7,2.31830300220239,1,0,1,2.31830300220239,0,0,0,public,public,0,3,828.8,3.61969111969112,1,0,2,3.61969111969112,0,0,0,public,public,0,3,843.8,3.55534486845224,2,0,1,3.55534486845224,0,0,0,public,public,0,0,816.8,0,0,0,0,0,0,0,0,public,public,0,0,872,0,0,0,0,0,0,0,0,public,public,0,1,862,1.16009280742459,0,1,0,1.16009280742459,0,0,0
459,51550,VA,Virginia,Chesapeake City,Chesapeake City Jail,Wexford Health Sources/Wellpath,private,1,0,1090,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1149,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1045,0,0,0,0,0,0,0,0,Wellpath,private,1,2,1037,1.92864030858245,0,0,2,1.92864030858245,0,0,0,Wellpath,private,1,0,1148,0,0,0,0,0,0,0,0,Conmed/Wellpath,private,1,2,1162,1.72117039586919,2,0,0,1.72117039586919,0,0,0,Wellpath,private,1,2,1164,1.71821305841924,0,0,2,1.71821305841924,0,0,0,Wellpath,private,1,0,966,0,0,0,0,0,0,0,0,Wellpath,private,1,0,888,0,0,0,0,0,0,0,0,Wellpath,private,1,3,980,3.06122448979592,1,0,2,3.06122448979592,0,0,0,Wellpath,private,1,0,1035.22,0,0,0,0,0,0,0,0,Wellpath,private,1,1,939.11,1.0648379849006,1,0,0,1.0648379849006,0,0,0
452,,VA,Virginia,"Chesapeake, Hampton, Newport News, Norfolk and Portsmouth cities",Hampton Roads Regional Jail,First Medical Management,private,1,7,1233,5.6772100567721,0,0,7,5.6772100567721,0,0,0,First Medical Management,private,1,6,1270,4.7244094488189,1,0,5,4.7244094488189,0,0,0,First Medical Management,private,1,1,1248,0.801282051282051,0,0,1,0.801282051282051,0,0,0,First Medical Management,private,1,3,1199,2.50208507089241,0,0,3,2.50208507089241,0,0,0,"First Medical Management/NaphCare, Inc.",private,1,3,1250,2.4,0,0,3,2.4,0,0,0,"NaphCare, Inc.",private,1,5,924,5.41125541125541,0,0,5,5.41125541125541,0,0,0,"NaphCare, Inc.",private,1,2,904,2.21238938053097,0,0,2,2.21238938053097,0,0,0,"NaphCare, Inc./Wellpath",private,1,4,1030,3.88349514563107,1,0,3,3.88349514563107,0,0,0,Wellpath,private,1,4,1121,3.56824264049955,0,0,4,3.56824264049955,0,0,0,Wellpath,private,1,5,1097,4.55788514129444,2,0,3,4.55788514129444,0,0,0,Wellpath,private,1,7,1035,6.76328502415459,1,0,6,6.76328502415459,0,0,0,Wellpath,private,1,2,960.33,2.08261743359054,0,0,2,2.08261743359054,0,0,0
453,51059,VA,Virginia,Fairfax,Fairfax County Adult Detention Center,public,public,0,0,1329,0,0,0,0,0,0,0,0,public,public,0,2,1307,1.53022188217292,1,0,1,1.53022188217292,0,0,0,public,public,0,1,1231,0.812347684809098,0,0,1,0.812347684809098,0,0,0,public,public,0,1,1246,0.802568218298555,0,0,1,0.802568218298555,0,0,0,public,public,0,0,1241,0,0,0,0,0,0,0,0,public,public,0,0,1221,0,0,0,0,0,0,0,0,public,public,0,0,1193,0,0,0,0,0,0,0,0,public,public,0,3,1053,2.84900284900285,0,0,3,2.84900284900285,0,0,0,public,public,0,1,1029,0.971817298347911,0,0,1,0.971817298347911,0,0,0,public,public,0,4,1015,3.94088669950739,1,0,2,2.95566502463054,0,1,0,public,public,0,3,977,3.07062436028659,0,0,3,3.07062436028659,0,0,0,public,public,0,0,761.75,0,0,0,0,0,0,0,0
454,,VA,Virginia,"Franklin, Montgomery, Roanoke and City of Salem",Western Virginia Regional Jail,Wellpath,private,1,,,,,,,,,,,Wellpath,private,1,0,375,0,0,0,0,0,0,0,0,Wellpath,private,1,0,716,0,0,0,0,0,0,0,0,Wellpath,private,1,3,715,4.1958041958042,0,0,3,4.1958041958042,0,0,0,Wellpath,private,1,0,737,0,0,0,0,0,0,0,0,Wellpath,private,1,0,785,0,0,0,0,0,0,0,0,Wellpath,private,1,2,818,2.44498777506113,0,0,2,2.44498777506113,0,0,0,Wellpath,private,1,0,758,0,0,0,0,0,0,0,0,Wellpath,private,1,0,853,0,0,0,0,0,0,0,0,Wellpath,private,1,1,850,1.17647058823529,0,0,1,1.17647058823529,0,0,0,Wellpath,private,1,0,904,0,0,0,0,0,0,0,0,Wellpath,private,1,1,918,1.08932461873638,0,0,1,1.08932461873638,0,0,0
455,,VA,Virginia,"Hopewell County, Petersburg city, Prince George county, Chesterfield county, Charles City county, Surry County, Colonial Heights city",Riverside Regional Jail,public,public,0,1,1254,0.797448165869219,0,0,1,0.797448165869219,0,0,0,public,public,0,2,1206,1.65837479270315,0,0,2,1.65837479270315,0,0,0,public,public,0,2,1252,1.59744408945687,1,0,1,1.59744408945687,0,0,0,public,public,0,2,1262,1.58478605388273,1,0,1,1.58478605388273,0,0,0,public/Wellpath,private,1,4,1399,2.85918513223731,0,0,4,2.85918513223731,0,0,0,Wellpath,private,1,1,1421,0.703729767769177,1,0,0,0.703729767769177,0,0,0,Wellpath,private,1,4,1526,2.62123197903014,0,0,4,2.62123197903014,0,0,0,Wellpath,private,1,3,1461,2.05338809034908,0,0,3,2.05338809034908,0,0,0,Wellpath/Corizon Health,private,1,2,1494,1.33868808567604,1,0,1,1.33868808567604,0,0,0,Corizon Health,private,1,5,1542,3.24254215304799,3,0,2,3.24254215304799,0,0,0,Corizon Health,private,1,1,1407,0.710732054015636,1,0,0,0.710732054015636,0,0,0,Corizon Health/Wellpath,private,1,1,1311.59,0.762433382383214,0,0,1,0.762433382383214,0,0,0
460,51710,VA,Virginia,Norfolk,Norfolk City Jail,Wellpath,private,1,5,1639,3.05064063453325,1,0,3,2.4405125076266,1,0,0,Wellpath,private,1,4,1525,2.62295081967213,0,0,4,2.62295081967213,0,0,0,Wellpath,private,1,0,1329,0,0,0,0,0,0,0,0,Wellpath,private,1,2,1300,1.53846153846154,0,0,2,1.53846153846154,0,0,0,Wellpath,private,1,2,1394,1.43472022955524,0,0,2,1.43472022955524,0,0,0,Wellpath,private,1,2,1430,1.3986013986014,1,0,1,1.3986013986014,0,0,0,Wellpath,private,1,2,1360,1.47058823529412,2,0,0,1.47058823529412,0,0,0,Wellpath,private,1,0,1163,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1115,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1078,0,0,0,0,0,0,0,0,Wellpath,private,1,0,840,0,0,0,0,0,0,0,0,Wellpath,private,1,3,960,3.125,2,0,1,3.125,0,0,0
