"","id","jail","state","county","fips","statecode","treated","year","mortality_rate"
"3885",324,"Suffolk County Correctional Facility","New York","Suffolk",36103,"NY",0,2016,3.19233838786911
"3886",324,"Suffolk County Correctional Facility","New York","Suffolk",36103,"NY",0,2017,1.46842878120411
"3887",324,"Suffolk County Correctional Facility","New York","Suffolk",36103,"NY",0,2018,1.51975683890578
"3888",324,"Suffolk County Correctional Facility","New York","Suffolk",36103,"NY",0,2019,2.71985494106981
"3889",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",0,2008,0
"3890",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",0,2009,0
"3891",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2010,0
"3892",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2011,0
"3893",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2012,0
"3894",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2013,1.5015015015015
"3895",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2014,0
"3896",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2015,0.9000900090009
"3897",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2016,0.960614793467819
"3898",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2017,1.90839694656489
"3899",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2018,1.9147917663954
"3900",325,"Westchester Department of Correction","New York","Westchester",36119,"NY",1,2019,3.25027085590466
"3901",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",0,2008,4.68384074941452
"3902",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",0,2009,2.32018561484919
"3903",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",0,2010,5.05050505050505
"3904",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",0,2011,2.53807106598985
"3905",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",0,2012,0
"3906",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",0,2013,0
"3907",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",1,2014,2.25733634311512
"3908",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",1,2015,0
"3909",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",1,2016,0
"3910",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",1,2017,5.66037735849057
"3911",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",1,2018,0
"3912",326,"Buncombe County Detention Facility","North Carolina","Buncombe",37021,"NC",1,2019,4.3122035360069
"3913",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",0,2008,0
"3914",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",0,2009,0
"3915",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",0,2010,0
"3916",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",0,2011,0
"3917",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",0,2012,0
"3918",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",0,2013,0
"3919",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",0,2014,0
"3920",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",0,2015,0
"3921",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",0,2016,0
"3922",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",1,2017,0
"3923",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",1,2018,2.6525198938992
"3924",327,"Cumberland County Jail","North Carolina","Cumberland",37051,"NC",1,2019,4.07055630936228
"3925",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2008,3.2
"3926",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2009,0
"3927",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2010,3.44827586206897
"3928",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2011,1.88679245283019
"3929",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2012,1.33868808567604
"3930",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2013,1.78571428571429
"3931",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2014,0
"3932",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2015,3.92156862745098
"3933",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2016,2.10526315789474
"3934",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2017,4.08997955010225
"3935",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2018,4.19287211740042
"3936",328,"Durham County Jail","North Carolina","Durham",37063,"NC",1,2019,0
"3937",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2008,3.40522133938706
"3938",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2009,2.30149597238205
"3939",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2010,1.21359223300971
"3940",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2011,4.44444444444444
"3941",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2012,1.29032258064516
"3942",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2013,1.43884892086331
"3943",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2014,0
"3944",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2015,1.36798905608755
"3945",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2016,0
"3946",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2017,2.82485875706215
"3947",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2018,2.60416666666667
"3948",329,"Forsyth County Detention Center","North Carolina","Forsyth",37067,"NC",1,2019,1.20192307692308
"3949",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2008,0
"3950",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2009,0
"3951",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2010,1.98019801980198
"3952",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2011,1.953125
"3953",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2012,0
"3954",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2013,0
"3955",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2014,0
"3956",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2015,2.04498977505112
"3957",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2016,3.80952380952381
"3958",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2017,0
"3959",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2018,0
"3960",330,"Gaston County Jail/Annex","North Carolina","Gaston",37071,"NC",1,2019,4.51127819548872
"3961",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2008,0
"3962",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2009,1.91570881226054
"3963",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2010,1.89393939393939
"3964",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2011,0
"3965",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2012,0
"3966",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2013,1.6025641025641
"3967",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2014,1.47058823529412
"3968",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2015,6.6334991708126
"3969",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2016,0
"3970",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2017,1.55038759689923
"3971",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2018,4.5662100456621
"3972",331,"Greensboro Detention Center","North Carolina","Guilford",37081,"NC",1,2019,0
"3973",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2008,1.085776330076
"3974",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2009,1.13895216400911
"3975",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2010,0.65359477124183
"3976",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2011,0
"3977",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2012,1.4336917562724
"3978",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2013,0
"3979",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2014,1.53964588144727
"3980",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2015,0.927643784786642
"3981",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2016,0.835421888053467
"3982",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2017,0.731528895391368
"3983",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2018,3.06748466257669
"3984",332,"Mecklenburg County Jail Central","North Carolina","Mecklenburg",37119,"NC",1,2019,0.655307994757536
"3985",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2008,2.3696682464455
"3986",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2009,0
"3987",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2010,0
"3988",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2011,1.998001998002
"3989",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2012,1.96463654223969
"3990",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2013,2.04813108038914
"3991",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2014,0
"3992",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2015,2.11976682564918
"3993",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2016,2.29959067286023
"3994",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2017,0
"3995",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2018,0
"3996",333,"Pitt County Detention Center","North Carolina","Pitt",37147,"NC",1,2019,0
"3997",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2008,0
"3998",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2009,0.749063670411985
"3999",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2010,1.47819660014782
"4000",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2011,1.67785234899329
"4001",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2012,0.791765637371338
"4002",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2013,0.764525993883792
"4003",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2014,2.43111831442464
"4004",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2015,1.75438596491228
"4005",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2016,1.71232876712329
"4006",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2017,1.68776371308017
"4007",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2018,1.65289256198347
"4008",334,"Wake County Detention Centers (includes main detention center and Baker Public Safety Center)","North Carolina","Wake",37183,"NC",0,2019,0.831946755407654
"4009",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2008,NA
"4010",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2009,0
"4011",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2010,0
"4012",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2011,0
"4013",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2012,3.51493848857645
"4014",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2013,0
"4015",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2014,1.80831826401447
"4016",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2015,0
"4017",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2016,0
"4018",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2017,0
"4019",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2018,1.68350168350168
"4020",335,"New Hanover Detention Facility","North Carolina","New Hanover",37129,"NC",1,2019,1.84842883548983
"4021",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2008,8
"4022",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2009,7.75193798449612
"4023",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2010,0
"4024",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2011,0
"4025",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2012,19.3548387096774
"4026",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2013,0
"4027",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2014,0
"4028",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2015,0
"4029",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2016,0
"4030",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2017,4.40528634361233
"4031",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2018,0
"4032",336,"Burleigh County Detention Center","North Dakota","Burleigh",38015,"ND",0,2019,0
"4033",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2008,NA
"4034",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2009,NA
"4035",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2010,0
"4036",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2011,0
"4037",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2012,0
"4038",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2013,0
"4039",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2014,4.01606425702811
"4040",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2015,0
"4041",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2016,0
"4042",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2017,0
"4043",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2018,0
"4044",337,"Cass County Jail","North Dakota","Cass",38017,"ND",0,2019,0
"4045",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2008,0
"4046",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2009,0
"4047",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2010,0
"4048",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2011,0
"4049",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2012,0
"4050",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2013,0
"4051",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2014,11.2359550561798
"4052",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2015,0
"4053",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2016,0
"4054",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2017,0
"4055",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2018,0
"4056",338,"Dickinson Adult Detention Center","North Dakota","Stark",38089,"ND",0,2019,0
"4057",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2008,0
"4058",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2009,0
"4059",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2010,0
"4060",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2011,0
"4061",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2012,0
"4062",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2013,5.58596804826276
"4063",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2014,0
"4064",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2015,5.1859150547114
"4065",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2016,0
"4066",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2017,4.72925041380941
"4067",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2018,4.90196078431373
"4068",339,"Grand Forks County Correctional Center","North Dakota","Grand Forks",38035,"ND",0,2019,0
"4069",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2008,0
"4070",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2009,0
"4071",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2010,0
"4072",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2011,0
"4073",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2012,0
"4074",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2013,0
"4075",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2014,0
"4076",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2015,0
"4077",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2016,8.54700854700855
"4078",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2017,0
"4079",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2018,0
"4080",340,"Heart of America Corrections and Treatment Center","North Dakota","Pierce",38069,"ND",0,2019,0
"4081",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2008,0
"4082",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2009,0
"4083",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2010,0
"4084",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2011,0
"4085",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2012,0
"4086",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2013,0
"4087",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2014,0
"4088",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2015,11.2650670271488
"4089",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2016,0
"4090",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2017,0
"4091",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2018,14.8809523809524
"4092",341,"Lake Region Correctional Center","North Dakota","Ramsey, Benson, Towner, Eddy, Nelson counties",NA,"ND",0,2019,0
"4093",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2008,0
"4094",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2009,0
"4095",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2010,0
"4096",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2011,0
"4097",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2012,0
"4098",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2013,19.8098256735341
"4099",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2014,0
"4100",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2015,0
"4101",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2016,0
"4102",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2017,0
"4103",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",0,2018,NA
"4104",342,"Morton County Correctional Center","North Dakota","Morton",38059,"ND",NA,2019,NA
"4105",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2008,0
"4106",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2009,0
"4107",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2010,12.8205128205128
"4108",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2011,14.7058823529412
"4109",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2012,0
"4110",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2013,0
"4111",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2014,0
"4112",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2015,0
"4113",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2016,0
"4114",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2017,0
"4115",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2018,0
"4116",343,"Stutsman County Correctional Center","North Dakota","Stutsman",38093,"ND",0,2019,0
"4117",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2008,0
"4118",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2009,14.4927536231884
"4119",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2010,0
"4120",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2011,0
"4121",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2012,0
"4122",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2013,9.80392156862745
"4123",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2014,8.13008130081301
"4124",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2015,0
"4125",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2016,10.989010989011
"4126",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2017,0
"4127",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2018,9.61538461538461
"4128",344,"Ward County Jail","North Dakota","Ward",38101,"ND",0,2019,0
"4129",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2008,NA
"4130",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2009,NA
"4131",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2010,NA
"4132",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2011,0
"4133",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2012,0
"4134",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2013,0
"4135",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2014,0
"4136",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2015,0
"4137",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2016,0
"4138",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2017,0
"4139",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2018,0
"4140",345,"Williams County Correctional Center","North Dakota","Williams",38105,"ND",0,2019,0
"4141",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2008,0.956937799043062
"4142",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2009,0
"4143",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2010,0
"4144",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2011,0
"4145",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2012,2.34466588511137
"4146",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2013,2.44200244200244
"4147",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2014,1.22850122850123
"4148",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2015,1.27226463104326
"4149",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2016,0
"4150",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2017,0
"4151",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2018,1.95121951219512
"4152",346,"Butler County Correctional Center","Ohio","Butler",39017,"OH",0,2019,0
"4153",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2008,1.54376575927546
"4154",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2009,2.75886423077348
"4155",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2010,0.965227673077387
"4156",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2011,0.481997397214055
"4157",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2012,0.475678555459363
"4158",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2013,0
"4159",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2014,0.459105203957487
"4160",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2015,2.32073483747894
"4161",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2016,0
"4162",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2017,0.884126394709388
"4163",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2018,3.41005967604433
"4164",347,"Cuyahoga County Correctional Center","Ohio","Cuyahoga",39035,"OH",0,2019,0.481927710843373
"4165",348,"Correction Center of Northwest Ohio","Ohio","Defiance, Fulton, Henry, Lucas, Williams",NA,"OH",1,2008,1.72117039586919
"4166",348,"Correction Center of Northwest Ohio","Ohio","Defiance, Fulton, Henry, Lucas, Williams",NA,"OH",1,2009,3.64963503649635
"4167",348,"Correction Center of Northwest Ohio","Ohio","Defiance, Fulton, Henry, Lucas, Williams",NA,"OH",1,2010,0
"4168",348,"Correction Center of Northwest Ohio","Ohio","Defiance, Fulton, Henry, Lucas, Williams",NA,"OH",1,2011,0
"4169",348,"Correction Center of Northwest Ohio","Ohio","Defiance, Fulton, Henry, Lucas, Williams",NA,"OH",1,2012,0
"4170",348,"Correction Center of Northwest Ohio","Ohio","Defiance, Fulton, Henry, Lucas, Williams",NA,"OH",1,2013,0
"4171",348,"Correction Center of Northwest Ohio","Ohio","Defiance, Fulton, Henry, Lucas, Williams",NA,"OH",1,2014,1.89393939393939
